track_id, year, month, day, hour, i, j, lon, lat, psl, wind, zg200M, zg200m, zg500M, zg500m, ts, tp
45, 2020, 8, 27, 6, 579, 2254, -139.289027, 15.679764, 1.004457e+05, 1.686382e+01, 5.795580e+04, 5.761288e+04, 1.087498e+05, 1.082040e+05, 3.031446e+02, 2.019333e+01
45, 2020, 8, 27, 12, 569, 2273, -139.992153, 16.570393, 1.001537e+05, 1.928194e+01, 5.769759e+04, 5.743350e+04, 1.085410e+05, 1.078519e+05, 3.025098e+02, 1.103491e+01
45, 2020, 8, 27, 18, 549, 2269, -141.398404, 16.382892, 1.005438e+05, 1.974255e+01, 5.795401e+04, 5.765110e+04, 1.087604e+05, 1.082195e+05, 3.022266e+02, 1.532410e+01
45, 2020, 8, 28, 0, 537, 2266, -142.242155, 16.242266, 1.003527e+05, 1.833649e+01, 5.782388e+04, 5.743856e+04, 1.086069e+05, 1.082655e+05, 3.024018e+02, 1.615763e+01
45, 2020, 8, 28, 6, 539, 2285, -142.101530, 17.132896, 1.002650e+05, 2.348969e+01, 5.804348e+04, 5.762680e+04, 1.087895e+05, 1.083958e+05, 3.023253e+02, 8.045767e+00
45, 2020, 8, 28, 12, 517, 2277, -143.648406, 16.757894, 1.003369e+05, 2.138353e+01, 5.779750e+04, 5.747895e+04, 1.086235e+05, 1.081642e+05, 3.019672e+02, 8.659707e+00
45, 2020, 8, 28, 18, 514, 2278, -143.859344, 16.804769, 1.006483e+05, 1.713019e+01, 5.806922e+04, 5.773175e+04, 1.086836e+05, 1.083815e+05, 3.019193e+02, 7.465592e+00
46, 2020, 8, 26, 6, 4526, 2346, 138.234651, 19.992285, 9.996138e+04, 1.398130e+01, 5.788714e+04, 5.733659e+04, 1.089703e+05, 1.083828e+05, 3.052027e+02, 7.926772e+00
46, 2020, 8, 26, 12, 4533, 2339, 138.726839, 19.664158, 1.001700e+05, 1.172331e+01, 5.800360e+04, 5.765622e+04, 1.092068e+05, 1.086208e+05, 3.052231e+02, 1.158537e+01
46, 2020, 8, 26, 18, 4535, 2341, 138.867464, 19.757909, 9.999235e+04, 1.419267e+01, 5.785069e+04, 5.740854e+04, 1.090486e+05, 1.084345e+05, 3.050129e+02, 9.203547e+00
46, 2020, 8, 27, 0, 4535, 2342, 138.867464, 19.804784, 1.002424e+05, 1.130799e+01, 5.807030e+04, 5.767658e+04, 1.092543e+05, 1.087353e+05, 3.049287e+02, 3.230960e+00
46, 2020, 8, 27, 6, 4531, 2349, 138.586214, 20.132910, 1.001481e+05, 1.200558e+01, 5.800197e+04, 5.752104e+04, 1.091703e+05, 1.085830e+05, 3.053383e+02, 4.916955e+00
46, 2020, 8, 27, 12, 4525, 2353, 138.164339, 20.320411, 1.003043e+05, 1.453622e+01, 5.819103e+04, 5.769304e+04, 1.093932e+05, 1.086340e+05, 3.053645e+02, 8.770477e+00
46, 2020, 8, 27, 18, 4517, 2358, 137.601838, 20.554787, 1.001034e+05, 1.440044e+01, 5.804983e+04, 5.755775e+04, 1.092167e+05, 1.086161e+05, 3.052473e+02, 5.900471e+00
46, 2020, 8, 28, 0, 4447, 2295, 132.679959, 17.601648, 1.003989e+05, 1.740319e+01, 5.811205e+04, 5.757540e+04, 1.093208e+05, 1.086881e+05, 3.054390e+02, 1.389669e+01
46, 2020, 8, 28, 6, 4493, 2375, 135.914337, 21.351666, 1.001012e+05, 1.523410e+01, 5.810174e+04, 5.757961e+04, 1.092435e+05, 1.087372e+05, 3.057549e+02, 4.862082e+00
46, 2020, 8, 28, 12, 4479, 2377, 134.929961, 21.445417, 1.003531e+05, 1.340607e+01, 5.823592e+04, 5.774425e+04, 1.094091e+05, 1.088266e+05, 3.058882e+02, 6.053463e+00
46, 2020, 8, 28, 18, 4462, 2382, 133.734647, 21.679793, 9.999009e+04, 1.909889e+01, 5.809157e+04, 5.758104e+04, 1.092568e+05, 1.087256e+05, 3.059852e+02, 1.080640e+01
46, 2020, 8, 29, 0, 4446, 2386, 132.609646, 21.867294, 1.001207e+05, 1.740875e+01, 5.820363e+04, 5.769548e+04, 1.093749e+05, 1.088432e+05, 3.058581e+02, 1.215075e+01
46, 2020, 8, 29, 6, 4430, 2385, 131.484645, 21.820419, 9.966170e+04, 2.133684e+01, 5.805634e+04, 5.756254e+04, 1.092279e+05, 1.087243e+05, 3.061447e+02, 7.297461e+00
46, 2020, 8, 29, 12, 4413, 2373, 130.289332, 21.257916, 1.001306e+05, 1.590545e+01, 5.819088e+04, 5.762826e+04, 1.094040e+05, 1.088267e+05, 3.059172e+02, 8.884471e+00
46, 2020, 8, 29, 18, 4394, 2365, 128.953393, 20.882914, 9.977863e+04, 1.773581e+01, 5.797766e+04, 5.744089e+04, 1.091637e+05, 1.083822e+05, 3.058160e+02, 1.505020e+01
46, 2020, 8, 30, 0, 4382, 2353, 128.109643, 20.320411, 9.976115e+04, 1.980065e+01, 5.806276e+04, 5.761910e+04, 1.092133e+05, 1.085576e+05, 3.057599e+02, 7.596896e+00
46, 2020, 8, 30, 6, 4380, 2336, 127.969017, 19.523532, 9.987373e+04, 1.462824e+01, 5.800415e+04, 5.750632e+04, 1.092740e+05, 1.085034e+05, 3.059882e+02, 1.231466e+01
46, 2020, 8, 30, 12, 4382, 2323, 128.109643, 18.914154, 1.000668e+05, 1.675026e+01, 5.807803e+04, 5.760220e+04, 1.093461e+05, 1.087035e+05, 3.059703e+02, 1.248222e+01
47, 2020, 8, 29, 18, 665, 2225, -133.242147, 14.320382, 1.009986e+05, 1.384367e+01, 5.821823e+04, 5.778941e+04, 1.088874e+05, 1.085709e+05, 3.026875e+02, 1.400387e+01
47, 2020, 8, 30, 0, 631, 2233, -135.632774, 14.695384, 1.007516e+05, 1.355962e+01, 5.799343e+04, 5.765644e+04, 1.086876e+05, 1.083848e+05, 3.026848e+02, 1.215585e+01
47, 2020, 8, 30, 6, 648, 2240, -134.437460, 15.023511, 1.010104e+05, 1.343602e+01, 5.817855e+04, 5.786594e+04, 1.088184e+05, 1.085464e+05, 3.027806e+02, 1.079895e+01
47, 2020, 8, 30, 12, 612, 2227, -136.968713, 14.414133, 1.006940e+05, 1.293475e+01, 5.795492e+04, 5.764543e+04, 1.085987e+05, 1.082901e+05, 3.025885e+02, 1.859853e+01
47, 2020, 8, 30, 18, 650, 2234, -134.296835, 14.742259, 1.007904e+05, 1.394642e+01, 5.814974e+04, 5.778982e+04, 1.088010e+05, 1.084948e+05, 3.025552e+02, 1.350683e+01
47, 2020, 8, 31, 0, 618, 2229, -136.546837, 14.507883, 1.006541e+05, 1.477697e+01, 5.793833e+04, 5.761797e+04, 1.086048e+05, 1.083420e+05, 3.027160e+02, 1.331522e+01
47, 2020, 8, 31, 6, 620, 2265, -136.406212, 16.195391, 1.007483e+05, 1.543804e+01, 5.811501e+04, 5.779442e+04, 1.087866e+05, 1.084467e+05, 3.027045e+02, 9.679248e+00
47, 2020, 8, 31, 12, 597, 2237, -138.023401, 14.882885, 1.005104e+05, 1.356436e+01, 5.784812e+04, 5.752084e+04, 1.085510e+05, 1.082189e+05, 3.026690e+02, 1.473179e+01
47, 2020, 8, 31, 18, 594, 2252, -138.234339, 15.586013, 1.006955e+05, 1.971367e+01, 5.809037e+04, 5.771989e+04, 1.087772e+05, 1.084465e+05, 3.025196e+02, 1.817436e+01
47, 2020, 9, 1, 0, 588, 2253, -138.656214, 15.632889, 1.005263e+05, 1.515998e+01, 5.794972e+04, 5.746888e+04, 1.085695e+05, 1.082367e+05, 3.025602e+02, 1.790776e+01
47, 2020, 9, 1, 6, 590, 2245, -138.515589, 15.257887, 1.007308e+05, 1.305785e+01, 5.813200e+04, 5.777120e+04, 1.087608e+05, 1.083880e+05, 3.026258e+02, 1.270453e+01
47, 2020, 9, 1, 12, 579, 2302, -139.289027, 17.929775, 1.004788e+05, 1.498654e+01, 5.797109e+04, 5.760304e+04, 1.085577e+05, 1.081179e+05, 3.018541e+02, 9.177149e+00
47, 2020, 9, 1, 18, 568, 2307, -140.062465, 18.164151, 1.007001e+05, 1.539942e+01, 5.812996e+04, 5.771743e+04, 1.087746e+05, 1.083182e+05, 3.018524e+02, 1.272092e+01
47, 2020, 9, 2, 0, 571, 2300, -139.851528, 17.836024, 1.005731e+05, 1.447634e+01, 5.807060e+04, 5.765289e+04, 1.086893e+05, 1.082729e+05, 3.022457e+02, 9.799398e+00
47, 2020, 9, 2, 6, 565, 2316, -140.273403, 18.586028, 1.009072e+05, 1.982714e+01, 5.826451e+04, 5.787912e+04, 1.088656e+05, 1.084493e+05, 3.018581e+02, 5.565473e+00
47, 2020, 9, 2, 12, 557, 2321, -140.835903, 18.820404, 1.007809e+05, 1.851731e+01, 5.805097e+04, 5.777720e+04, 1.087116e+05, 1.082377e+05, 3.016851e+02, 5.766971e+00
48, 2020, 9, 1, 0, 4201, 2273, 115.383069, 16.570393, 1.000190e+05, 1.467390e+01, 5.777633e+04, 5.740592e+04, 1.089697e+05, 1.083718e+05, 3.042734e+02, 3.034265e+01
48, 2020, 9, 1, 6, 4209, 2281, 115.945569, 16.945395, 9.981637e+04, 1.439419e+01, 5.763887e+04, 5.726105e+04, 1.089357e+05, 1.083097e+05, 3.045824e+02, 2.829744e+01
48, 2020, 9, 1, 12, 4221, 2278, 116.789320, 16.804769, 9.997148e+04, 1.444445e+01, 5.777238e+04, 5.729338e+04, 1.090271e+05, 1.084315e+05, 3.045534e+02, 1.957288e+01
48, 2020, 9, 1, 18, 4223, 2292, 116.929945, 17.461022, 9.969096e+04, 1.468507e+01, 5.770522e+04, 5.728106e+04, 1.089355e+05, 1.083245e+05, 3.046097e+02, 2.163366e+01
48, 2020, 9, 2, 0, 4224, 2293, 117.000258, 17.507898, 9.979319e+04, 1.993626e+01, 5.775862e+04, 5.726598e+04, 1.088555e+05, 1.082584e+05, 3.044129e+02, 3.434468e+01
48, 2020, 9, 2, 6, 4224, 2311, 117.000258, 18.351652, 9.970663e+04, 1.466589e+01, 5.774452e+04, 5.718836e+04, 1.088576e+05, 1.083011e+05, 3.046198e+02, 2.828661e+01
48, 2020, 9, 2, 12, 4222, 2312, 116.859633, 18.398527, 9.981012e+04, 1.173829e+01, 5.777055e+04, 5.724623e+04, 1.088855e+05, 1.083786e+05, 3.046737e+02, 1.715111e+01
48, 2020, 9, 2, 18, 4214, 2313, 116.297132, 18.445402, 9.948941e+04, 1.458458e+01, 5.764256e+04, 5.711062e+04, 1.087515e+05, 1.083427e+05, 3.043780e+02, 2.059174e+01
48, 2020, 9, 3, 0, 4183, 2306, 114.117443, 18.117276, 9.964506e+04, 1.890402e+01, 5.764202e+04, 5.715529e+04, 1.087916e+05, 1.082260e+05, 3.043373e+02, 1.869932e+01
48, 2020, 9, 3, 6, 4179, 2320, 113.836193, 18.773529, 9.962416e+04, 1.424323e+01, 5.782143e+04, 5.706715e+04, 1.087043e+05, 1.081297e+05, 3.045146e+02, 1.744520e+01
48, 2020, 9, 3, 12, 4160, 2306, 112.500254, 18.117276, 9.969742e+04, 1.387294e+01, 5.765133e+04, 5.718465e+04, 1.087839e+05, 1.084068e+05, 3.052195e+02, 1.154567e+01
48, 2020, 9, 3, 18, 4149, 2286, 111.726816, 17.179771, 9.944493e+04, 1.973875e+01, 5.751736e+04, 5.707298e+04, 1.087255e+05, 1.081904e+05, 3.051278e+02, 2.835585e+01
48, 2020, 9, 4, 0, 4136, 2283, 110.812752, 17.039145, 9.942142e+04, 1.682811e+01, 5.747804e+04, 5.703063e+04, 1.087129e+05, 1.081709e+05, 3.051373e+02, 2.484188e+01
48, 2020, 9, 4, 6, 4133, 2271, 110.601815, 16.476643, 9.938466e+04, 1.825331e+01, 5.748284e+04, 5.696970e+04, 1.087742e+05, 1.082990e+05, 3.063055e+02, 1.893094e+01
48, 2020, 9, 4, 12, 4142, 2278, 111.234628, 16.804769, 9.944814e+04, 1.582765e+01, 5.756902e+04, 5.713512e+04, 1.088295e+05, 1.084744e+05, 3.051750e+02, 8.463951e+00
48, 2020, 9, 4, 18, 4144, 2283, 111.375253, 17.039145, 9.941981e+04, 1.647067e+01, 5.759450e+04, 5.700382e+04, 1.088247e+05, 1.084149e+05, 3.051196e+02, 1.836726e+01
48, 2020, 9, 5, 0, 4149, 2302, 111.726816, 17.929775, 9.934965e+04, 1.605211e+01, 5.772994e+04, 5.705616e+04, 1.089521e+05, 1.083815e+05, 3.042756e+02, 2.134214e+01
48, 2020, 9, 5, 6, 4149, 2306, 111.726816, 18.117276, 9.910766e+04, 1.582461e+01, 5.760186e+04, 5.713764e+04, 1.090015e+05, 1.084788e+05, 3.062810e+02, 1.818863e+01
48, 2020, 9, 5, 12, 4151, 2316, 111.867441, 18.586028, 9.939780e+04, 1.477540e+01, 5.768987e+04, 5.721008e+04, 1.090455e+05, 1.085962e+05, 3.043061e+02, 8.571778e+00
48, 2020, 9, 5, 18, 4147, 2329, 111.586191, 19.195406, 9.935941e+04, 1.974732e+01, 5.771471e+04, 5.721485e+04, 1.089677e+05, 1.085194e+05, 3.056141e+02, 1.460692e+01
48, 2020, 9, 6, 0, 4138, 2341, 110.953378, 19.757909, 9.929593e+04, 1.488160e+01, 5.771284e+04, 5.717568e+04, 1.089559e+05, 1.082335e+05, 3.056061e+02, 2.182228e+01
48, 2020, 9, 6, 6, 4128, 2336, 110.250252, 19.523532, 9.926038e+04, 1.532428e+01, 5.767957e+04, 5.710561e+04, 1.089949e+05, 1.084740e+05, 3.069848e+02, 2.355354e+01
48, 2020, 9, 6, 12, 4116, 2335, 109.406501, 19.476657, 9.941920e+04, 1.436035e+01, 5.768128e+04, 5.714179e+04, 1.089966e+05, 1.086001e+05, 3.059409e+02, 1.309058e+01
48, 2020, 9, 6, 18, 4111, 2325, 109.054938, 19.007905, 9.934924e+04, 2.147998e+01, 5.757332e+04, 5.692467e+04, 1.088602e+05, 1.082248e+05, 3.055255e+02, 2.212453e+01
48, 2020, 9, 7, 0, 4110, 2327, 108.984626, 19.101655, 9.939909e+04, 2.241549e+01, 5.764012e+04, 5.695512e+04, 1.087792e+05, 1.083923e+05, 3.054625e+02, 2.760265e+01
48, 2020, 9, 7, 6, 4111, 2331, 109.054938, 19.289156, 9.914328e+04, 1.729593e+01, 5.769550e+04, 5.694470e+04, 1.089052e+05, 1.082319e+05, 3.073441e+02, 2.811747e+01
48, 2020, 9, 7, 12, 4110, 2334, 108.984626, 19.429782, 9.938460e+04, 1.530866e+01, 5.771852e+04, 5.710740e+04, 1.089055e+05, 1.085156e+05, 3.058870e+02, 1.891988e+01
48, 2020, 9, 7, 18, 4112, 2346, 109.125251, 19.992285, 9.926974e+04, 2.151148e+01, 5.773120e+04, 5.687776e+04, 1.088569e+05, 1.081511e+05, 3.060820e+02, 2.793523e+01
48, 2020, 9, 8, 0, 4095, 2361, 107.929937, 20.695413, 9.931159e+04, 2.186003e+01, 5.777298e+04, 5.702764e+04, 1.088275e+05, 1.083616e+05, 3.059940e+02, 2.597884e+01
48, 2020, 9, 8, 6, 4083, 2361, 107.086187, 20.695413, 9.877036e+04, 2.301752e+01, 5.776292e+04, 5.694924e+04, 1.088491e+05, 1.083202e+05, 3.059176e+02, 2.719965e+01
48, 2020, 9, 8, 12, 4078, 2362, 106.734624, 20.742288, 9.904395e+04, 1.730958e+01, 5.776696e+04, 5.703225e+04, 1.089448e+05, 1.085682e+05, 3.067819e+02, 1.569030e+01
48, 2020, 9, 8, 18, 4071, 2360, 106.242436, 20.648538, 9.910064e+04, 2.117697e+01, 5.775007e+04, 5.674978e+04, 1.088948e+05, 1.084016e+05, 3.058522e+02, 2.766356e+01
48, 2020, 9, 9, 0, 4068, 2366, 106.031498, 20.929789, 9.917150e+04, 1.553824e+01, 5.773936e+04, 5.686154e+04, 1.088178e+05, 1.084092e+05, 3.058651e+02, 2.207478e+01
48, 2020, 9, 9, 6, 4064, 2372, 105.750248, 21.211041, 9.938593e+04, 1.251570e+01, 5.776589e+04, 5.693586e+04, 1.089356e+05, 1.085024e+05, 3.058629e+02, 2.351377e+01
48, 2020, 9, 9, 12, 4058, 2374, 105.328373, 21.304791, 9.960406e+04, 1.091971e+01, 5.775889e+04, 5.708280e+04, 1.089335e+05, 1.086470e+05, 3.058856e+02, 1.423542e+01
48, 2020, 9, 9, 18, 4049, 2373, 104.695560, 21.257916, 9.971436e+04, 1.614993e+01, 5.774116e+04, 5.706073e+04, 1.088851e+05, 1.085547e+05, 3.057796e+02, 1.972174e+01
48, 2020, 9, 10, 0, 4038, 2380, 103.922122, 21.586042, 9.996400e+04, 9.885513e+00, 5.775130e+04, 5.720595e+04, 1.088956e+05, 1.084479e+05, 3.028278e+02, 2.456751e+01
48, 2020, 9, 10, 6, 4037, 2375, 103.851809, 21.351666, 9.992727e+04, 1.154122e+01, 5.775717e+04, 5.719833e+04, 1.090238e+05, 1.086182e+05, 3.036760e+02, 2.415414e+01
49, 2020, 9, 3, 6, 794, 2207, -124.171827, 13.476628, 1.007205e+05, 1.842301e+01, 5.812476e+04, 5.758944e+04, 1.088923e+05, 1.080835e+05, 3.041075e+02, 1.752407e+01
49, 2020, 9, 3, 12, 836, 2170, -121.218699, 11.742245, 1.002502e+05, 1.797864e+01, 5.780132e+04, 5.703814e+04, 1.084500e+05, 1.078639e+05, 3.042194e+02, 3.064702e+01
49, 2020, 9, 3, 18, 819, 2184, -122.414013, 12.398498, 1.007964e+05, 1.156369e+01, 5.801702e+04, 5.760085e+04, 1.087488e+05, 1.083050e+05, 3.040507e+02, 2.667516e+01
49, 2020, 9, 4, 0, 823, 2190, -122.132762, 12.679749, 1.003833e+05, 1.254717e+01, 5.776655e+04, 5.734234e+04, 1.085125e+05, 1.081196e+05, 3.042919e+02, 2.780056e+01
49, 2020, 9, 4, 6, 807, 2195, -123.257763, 12.914125, 1.006476e+05, 1.694553e+01, 5.796987e+04, 5.757702e+04, 1.087213e+05, 1.083426e+05, 3.039803e+02, 2.913027e+01
49, 2020, 9, 4, 12, 786, 2186, -124.734327, 12.492248, 1.002843e+05, 1.688614e+01, 5.767215e+04, 5.720561e+04, 1.084004e+05, 1.080538e+05, 3.041136e+02, 3.169963e+01
49, 2020, 9, 4, 18, 781, 2195, -125.085890, 12.914125, 1.004807e+05, 1.525148e+01, 5.794066e+04, 5.754645e+04, 1.086635e+05, 1.083033e+05, 3.039606e+02, 2.853469e+01
49, 2020, 9, 5, 0, 776, 2187, -125.437453, 12.539123, 9.987048e+04, 2.122558e+01, 5.764738e+04, 5.716674e+04, 1.084259e+05, 1.079839e+05, 3.039942e+02, 3.212434e+01
49, 2020, 9, 5, 6, 773, 2202, -125.648390, 13.242252, 1.003978e+05, 2.020178e+01, 5.798902e+04, 5.747183e+04, 1.086858e+05, 1.082705e+05, 3.038246e+02, 2.305014e+01
49, 2020, 9, 5, 12, 761, 2214, -126.492141, 13.804755, 1.001130e+05, 2.224334e+01, 5.779994e+04, 5.723646e+04, 1.084585e+05, 1.077666e+05, 3.036826e+02, 3.019718e+01
49, 2020, 9, 5, 18, 743, 2227, -127.757767, 14.414133, 1.003726e+05, 2.243000e+01, 5.798917e+04, 5.738048e+04, 1.087170e+05, 1.080657e+05, 3.035793e+02, 3.319922e+01
49, 2020, 9, 6, 0, 715, 2221, -129.726519, 14.132881, 1.000303e+05, 1.957265e+01, 5.773782e+04, 5.724959e+04, 1.085538e+05, 1.082049e+05, 3.035254e+02, 2.753848e+01
49, 2020, 9, 6, 6, 704, 2243, -130.499957, 15.164136, 9.991619e+04, 2.107461e+01, 5.803305e+04, 5.745788e+04, 1.088144e+05, 1.085075e+05, 3.031197e+02, 2.118234e+01
49, 2020, 9, 6, 12, 684, 2258, -131.906208, 15.867265, 9.993396e+04, 1.973746e+01, 5.782228e+04, 5.723406e+04, 1.085188e+05, 1.081775e+05, 3.028522e+02, 2.302497e+01
49, 2020, 9, 6, 18, 668, 2253, -133.031209, 15.632889, 1.000310e+05, 2.107669e+01, 5.802524e+04, 5.746535e+04, 1.088078e+05, 1.083901e+05, 3.027584e+02, 2.305308e+01
49, 2020, 9, 7, 0, 653, 2269, -134.085898, 16.382892, 9.969458e+04, 2.156921e+01, 5.784408e+04, 5.722237e+04, 1.086046e+05, 1.082946e+05, 3.027571e+02, 2.356302e+01
49, 2020, 9, 7, 6, 637, 2277, -135.210899, 16.757894, 9.964267e+04, 2.302197e+01, 5.810540e+04, 5.745014e+04, 1.089383e+05, 1.084857e+05, 3.027185e+02, 2.364750e+01
49, 2020, 9, 7, 12, 621, 2287, -136.335900, 17.226646, 9.933418e+04, 2.348154e+01, 5.782454e+04, 5.715961e+04, 1.086709e+05, 1.082660e+05, 3.026493e+02, 2.419266e+01
49, 2020, 9, 7, 18, 606, 2294, -137.390588, 17.554773, 9.976438e+04, 2.337280e+01, 5.802827e+04, 5.756439e+04, 1.089063e+05, 1.085431e+05, 3.025996e+02, 2.584625e+01
49, 2020, 9, 8, 0, 593, 2301, -138.304651, 17.882899, 9.959425e+04, 2.178027e+01, 5.779449e+04, 5.733539e+04, 1.086525e+05, 1.083052e+05, 3.025366e+02, 2.224674e+01
49, 2020, 9, 8, 6, 581, 2312, -139.148402, 18.398527, 9.968913e+04, 2.101297e+01, 5.802124e+04, 5.740274e+04, 1.089361e+05, 1.084677e+05, 3.020132e+02, 1.507677e+01
49, 2020, 9, 8, 12, 569, 2328, -139.992153, 19.148531, 9.968589e+04, 2.192050e+01, 5.782567e+04, 5.744434e+04, 1.087275e+05, 1.082722e+05, 3.015789e+02, 2.009710e+01
49, 2020, 9, 8, 18, 558, 2337, -140.765591, 19.570408, 1.000265e+05, 2.201301e+01, 5.797515e+04, 5.766128e+04, 1.087952e+05, 1.083436e+05, 3.012330e+02, 1.966497e+01
49, 2020, 9, 9, 0, 547, 2349, -141.539029, 20.132910, 9.992606e+04, 1.740079e+01, 5.777379e+04, 5.746034e+04, 1.086425e+05, 1.081795e+05, 3.014306e+02, 1.423339e+01
50, 2020, 9, 3, 18, 4253, 2362, 119.039322, 20.742288, 9.963558e+04, 1.772164e+01, 5.766695e+04, 5.706193e+04, 1.088951e+05, 1.084287e+05, 3.047218e+02, 1.378811e+01
50, 2020, 9, 4, 0, 4331, 2400, 124.523702, 22.523547, 9.997962e+04, 1.625590e+01, 5.796148e+04, 5.738554e+04, 1.090676e+05, 1.085243e+05, 3.054792e+02, 1.169206e+01
50, 2020, 9, 4, 6, 4330, 2407, 124.453389, 22.851674, 9.967115e+04, 1.589478e+01, 5.793323e+04, 5.730782e+04, 1.090801e+05, 1.085941e+05, 3.056329e+02, 1.529363e+01
50, 2020, 9, 4, 12, 4317, 2409, 123.539326, 22.945424, 9.985605e+04, 1.507877e+01, 5.804234e+04, 5.745278e+04, 1.092845e+05, 1.087098e+05, 3.054332e+02, 1.365705e+01
50, 2020, 9, 4, 18, 4302, 2405, 122.484638, 22.757923, 9.959582e+04, 1.794006e+01, 5.790888e+04, 5.734696e+04, 1.091242e+05, 1.085249e+05, 3.051984e+02, 1.343572e+01
50, 2020, 9, 5, 0, 4382, 2400, 128.109643, 22.523547, 9.968965e+04, 2.258157e+01, 5.808401e+04, 5.731322e+04, 1.090178e+05, 1.084278e+05, 3.055940e+02, 2.253445e+01
50, 2020, 9, 5, 6, 4377, 2393, 127.758080, 22.195420, 9.969499e+04, 1.706429e+01, 5.791931e+04, 5.721875e+04, 1.089545e+05, 1.083531e+05, 3.057003e+02, 2.355853e+01
50, 2020, 9, 5, 12, 4370, 2362, 127.265892, 20.742288, 9.979413e+04, 2.401962e+01, 5.792997e+04, 5.715256e+04, 1.089782e+05, 1.084198e+05, 3.057128e+02, 2.500904e+01
50, 2020, 9, 5, 18, 4379, 2362, 127.898705, 20.742288, 9.961109e+04, 1.963231e+01, 5.780834e+04, 5.706827e+04, 1.088405e+05, 1.082775e+05, 3.054948e+02, 1.828833e+01
50, 2020, 9, 6, 0, 4390, 2354, 128.672143, 20.367287, 9.950802e+04, 1.994485e+01, 5.787830e+04, 5.711383e+04, 1.089467e+05, 1.082126e+05, 3.053445e+02, 2.630272e+01
50, 2020, 9, 6, 6, 4402, 2343, 129.515894, 19.851659, 9.951448e+04, 2.390352e+01, 5.770400e+04, 5.706287e+04, 1.087219e+05, 1.081356e+05, 3.056111e+02, 3.209798e+01
50, 2020, 9, 6, 12, 4427, 2327, 131.273708, 19.101655, 9.943829e+04, 3.117349e+01, 5.776739e+04, 5.689968e+04, 1.088368e+05, 1.080908e+05, 3.053618e+02, 3.059656e+01
51, 2020, 9, 4, 6, 4612, 2371, 144.281532, 21.164165, 9.999198e+04, 1.531257e+01, 5.774813e+04, 5.727409e+04, 1.087158e+05, 1.082707e+05, 3.058144e+02, 1.704278e+01
51, 2020, 9, 4, 12, 4605, 2357, 143.789344, 20.507912, 1.000654e+05, 1.178419e+01, 5.788556e+04, 5.746207e+04, 1.087883e+05, 1.083668e+05, 3.055513e+02, 2.017077e+01
51, 2020, 9, 4, 18, 4602, 2355, 143.578406, 20.414162, 9.971130e+04, 1.278987e+01, 5.762819e+04, 5.711177e+04, 1.085916e+05, 1.080705e+05, 3.053663e+02, 3.252388e+01
51, 2020, 9, 5, 0, 4578, 2352, 141.890904, 20.273536, 1.000293e+05, 1.524160e+01, 5.775552e+04, 5.727120e+04, 1.088347e+05, 1.082097e+05, 3.053200e+02, 2.122806e+01
51, 2020, 9, 5, 6, 4587, 2346, 142.523718, 19.992285, 9.950957e+04, 2.340028e+01, 5.756274e+04, 5.705598e+04, 1.086064e+05, 1.079526e+05, 3.055327e+02, 2.172840e+01
51, 2020, 9, 5, 12, 4588, 2364, 142.594030, 20.836039, 9.974970e+04, 1.753198e+01, 5.786593e+04, 5.721721e+04, 1.087648e+05, 1.083261e+05, 3.054246e+02, 1.770691e+01
51, 2020, 9, 5, 18, 4575, 2390, 141.679967, 22.054795, 9.948372e+04, 1.839488e+01, 5.769864e+04, 5.692905e+04, 1.086337e+05, 1.081190e+05, 3.056438e+02, 2.118228e+01
51, 2020, 9, 6, 0, 4574, 2395, 141.609654, 22.289171, 9.959016e+04, 1.776157e+01, 5.792798e+04, 5.720257e+04, 1.088495e+05, 1.082678e+05, 3.055872e+02, 2.483941e+01
51, 2020, 9, 6, 6, 4571, 2434, 141.398717, 24.117305, 9.942612e+04, 1.796437e+01, 5.784110e+04, 5.695345e+04, 1.088140e+05, 1.082566e+05, 3.058343e+02, 1.807174e+01
51, 2020, 9, 6, 12, 4555, 2460, 140.273716, 25.336061, 9.963467e+04, 1.726154e+01, 5.810711e+04, 5.722837e+04, 1.091010e+05, 1.084892e+05, 3.056981e+02, 1.021937e+01
51, 2020, 9, 6, 18, 4540, 2481, 139.219027, 26.320440, 9.916293e+04, 2.014403e+01, 5.794071e+04, 5.695928e+04, 1.090325e+05, 1.083266e+05, 3.054648e+02, 1.705440e+01
51, 2020, 9, 7, 0, 4518, 2496, 137.672151, 27.023569, 9.950962e+04, 1.735762e+01, 5.811832e+04, 5.730577e+04, 1.093328e+05, 1.086337e+05, 3.053085e+02, 1.097260e+01
51, 2020, 9, 7, 6, 4483, 2503, 135.211211, 27.351695, 9.936797e+04, 1.932894e+01, 5.805654e+04, 5.689724e+04, 1.092886e+05, 1.084643e+05, 3.052854e+02, 1.132760e+01
51, 2020, 9, 7, 12, 4473, 2511, 134.508086, 27.726697, 9.946851e+04, 1.984374e+01, 5.815582e+04, 5.729887e+04, 1.093952e+05, 1.087149e+05, 3.051795e+02, 1.032120e+01
51, 2020, 9, 7, 18, 4461, 2518, 133.664335, 28.054824, 9.909722e+04, 1.801114e+01, 5.800225e+04, 5.724915e+04, 1.092845e+05, 1.085886e+05, 3.051194e+02, 1.159991e+01
