,track_id, year, month, day, hour, i, j, lon, lat, slp, zs, wind10
146785,5967,2020,2,24,18,470,420,117.5,-15.0,100075.5,6.78915,14.77122
146786,5967,2020,2,25,0,468,421,117.0,-15.25,100030.8,2.632488,16.41438
146787,5967,2020,2,25,6,467,421,116.75,-15.25,99899.44,-9.293345,16.29967
146788,5967,2020,2,25,12,467,422,116.75,-15.5,99998.44,-0.7706233,14.23045
146789,5967,2020,2,25,18,464,422,116.0,-15.5,99924.88,-8.535042,15.31883
146790,5967,2020,2,26,0,463,422,115.75,-15.5,99956.75,-6.898005,16.68023
146791,5967,2020,2,26,6,462,423,115.5,-15.75,99850.25,-14.36577,16.47778
146792,5967,2020,2,26,12,462,424,115.5,-16.0,100130.1,11.11273,13.36162
146793,5967,2020,2,26,18,460,425,115.0,-16.25,100143.8,12.538,11.96122
146794,5967,2020,2,27,0,459,425,114.75,-16.25,100224.6,20.13356,13.14273
146795,5967,2020,2,27,6,459,426,114.75,-16.5,100089.0,8.172464,13.3975
146796,5967,2020,2,27,12,458,427,114.5,-16.75,100281.4,25.01394,11.07215
146797,5967,2020,2,27,18,456,428,114.0,-17.0,100351.6,31.2662,10.45994
146798,5967,2020,2,28,0,454,428,113.5,-17.0,100433.8,38.56446,11.64589
146799,5967,2020,2,28,6,452,428,113.0,-17.0,100244.8,22.06503,12.98129
146800,5967,2020,2,28,12,452,427,113.0,-16.75,100352.1,31.34741,11.11015
146801,5968,2020,3,8,18,215,419,53.75,-14.75,100671.8,59.50919,9.706539
146802,5968,2020,3,9,6,215,422,53.75,-15.5,100603.1,52.81638,11.78837
146803,5968,2020,3,9,12,216,418,54.0,-14.5,100406.9,36.21185,9.988313
146804,5968,2020,3,10,0,220,421,55.0,-15.25,100417.1,36.88435,8.158267
146805,5968,2020,3,10,12,219,424,54.75,-16.0,100341.4,30.08084,9.45062
146806,5968,2020,3,10,18,217,424,54.25,-16.0,100569.0,50.43017,10.40729
146807,5968,2020,3,11,0,216,423,54.0,-15.75,100381.0,33.69526,9.893613
146808,5968,2020,3,11,12,215,421,53.75,-15.25,100369.9,32.8177,9.621479
146809,5968,2020,3,11,18,216,420,54.0,-15.0,100543.2,48.42635,10.94462
146810,5968,2020,3,12,6,213,414,53.25,-13.5,100610.9,53.25869,12.80042
146811,5968,2020,3,12,12,215,415,53.75,-13.75,100382.4,33.79356,12.22639
146812,5968,2020,3,12,18,213,415,53.25,-13.75,100421.4,36.93688,14.94788
146813,5968,2020,3,13,0,214,418,53.5,-14.5,100285.0,25.2306,14.58028
146814,5968,2020,3,13,6,210,419,52.5,-14.75,100406.2,36.05656,14.05328
146815,5968,2020,3,13,12,208,420,52.0,-15.0,100214.4,19.02754,15.42955
146816,5968,2020,3,13,18,207,419,51.75,-14.75,100204.4,19.55076,17.45928
146817,5968,2020,3,14,0,205,420,51.25,-15.0,99973.44,-1.697885,16.9251
146818,5968,2020,3,14,6,203,420,50.75,-15.0,100209.9,18.00339,15.78522
146819,5968,2020,3,14,12,203,420,50.75,-15.0,100015.2,0.6546254,15.58428
146820,5968,2020,3,14,18,204,420,51.0,-15.0,100026.9,1.756021,15.5643
146821,5968,2020,3,15,0,205,420,51.25,-15.0,99476.69,-45.89983,18.62453
146822,5968,2020,3,15,6,206,420,51.5,-15.0,99540.5,-39.3034,20.40391
146823,5968,2020,3,15,12,208,421,52.0,-15.25,99025.69,-86.05894,21.59612
146824,5968,2020,3,15,18,209,421,52.25,-15.25,98583.06,-128.1466,23.61058
146825,5968,2020,3,16,0,212,421,53.0,-15.25,98310.81,-153.3253,24.46602
146826,5968,2020,3,16,6,217,423,54.25,-15.75,98320.0,-150.6722,24.88457
146827,5968,2020,3,16,12,221,425,55.25,-16.25,98094.69,-173.2082,23.09671
146828,5968,2020,3,16,18,225,427,56.25,-16.75,98153.94,-159.2209,27.43238
146829,5968,2020,3,17,0,232,429,58.0,-17.25,98664.19,-115.8111,25.39283
146830,5968,2020,3,17,6,239,434,59.75,-18.5,99071.62,-84.12,23.69312
146831,5968,2020,3,17,12,246,439,61.5,-19.75,99076.44,-83.17171,20.54612
146832,5968,2020,3,17,18,252,442,63.0,-20.5,99437.81,-49.25297,19.61806
146833,5968,2020,3,18,0,259,447,64.75,-21.75,99245.69,-65.76043,19.07133
146834,5968,2020,3,18,6,264,450,66.0,-22.5,99253.44,-66.99276,20.76671
146835,5968,2020,3,18,12,271,453,67.75,-23.25,99163.12,-73.38648,19.45746
146836,5968,2020,3,18,18,276,456,69.0,-24.0,99457.19,-46.46812,17.19278
146837,5968,2020,3,19,0,280,459,70.0,-24.75,99474.88,-46.83047,18.08196
146838,5968,2020,3,19,6,284,461,71.0,-25.25,99923.19,-7.501015,15.38148
146839,5969,2020,3,10,6,464,411,116.0,-12.75,100452.4,40.11472,9.957866
146840,5969,2020,3,10,12,467,415,116.75,-13.75,100503.1,44.37747,12.50198
146841,5969,2020,3,10,18,467,420,116.75,-15.0,100132.0,11.69419,16.8212
146842,5969,2020,3,11,0,467,421,116.75,-15.25,100430.2,37.79822,12.68494
146843,5969,2020,3,11,6,467,425,116.75,-16.25,100381.7,33.72478,13.51205
146844,5969,2020,3,11,12,465,428,116.25,-17.0,100519.0,46.05674,13.53566
146845,5969,2020,3,11,18,463,432,115.75,-18.0,100534.8,47.17762,13.52343
146846,5969,2020,3,12,0,460,436,115.0,-19.0,100545.5,48.4315,12.7444
146847,5969,2020,3,12,6,459,440,114.75,-20.0,100571.4,50.63382,12.5841
146848,5969,2020,3,12,12,458,443,114.5,-20.75,100629.9,55.42965,11.00474
146849,5969,2020,3,12,18,457,447,114.25,-21.75,100610.9,53.4379,11.50891
146850,5969,2020,3,13,0,456,450,114.0,-22.5,100744.2,63.58432,10.44616
146851,5970,2020,3,12,6,592,416,148.0,-14.0,100032.9,2.787235,17.43096
146852,5970,2020,3,12,12,598,421,149.5,-15.25,100226.4,19.72629,16.48126
146853,5970,2020,3,13,6,607,419,151.75,-14.75,99399.69,-52.09328,20.32556
146854,5970,2020,3,13,12,612,425,153.0,-16.25,99485.12,-44.65747,17.42209
146855,5970,2020,3,13,18,613,424,153.25,-16.0,99048.88,-82.7683,19.77649
146856,5970,2020,3,14,0,620,425,155.0,-16.25,99032.44,-84.36862,21.92457
146857,5970,2020,3,14,6,628,429,157.0,-17.25,98509.88,-130.3784,21.80236
146858,5970,2020,3,14,12,634,431,158.5,-17.75,98743.0,-110.9152,21.13841
146859,5970,2020,3,14,18,642,436,160.5,-19.0,98086.62,-167.6884,23.20885
146860,5970,2020,3,15,0,648,441,162.0,-20.25,98202.44,-157.1893,23.82665
146861,5970,2020,3,15,6,654,446,163.5,-21.5,97772.25,-194.5404,23.71989
146862,5970,2020,3,15,12,663,452,165.75,-23.0,97642.44,-209.4662,23.73066
146863,5970,2020,3,15,18,672,460,168.0,-25.0,97476.31,-221.4952,25.5031
146864,5970,2020,3,16,0,679,469,169.75,-27.25,97442.31,-225.9298,24.25394
146865,5970,2020,3,16,6,688,475,172.0,-28.75,97294.25,-238.822,29.72428
146866,5970,2020,3,16,12,698,478,174.5,-29.5,97518.69,-217.7419,24.49603
146867,5970,2020,3,16,18,709,484,177.25,-31.0,97620.69,-207.488,24.86901
146868,5970,2020,3,17,0,719,488,179.75,-32.0,98043.19,-170.6021,24.33626
146869,5970,2020,3,17,6,732,491,183.0,-32.75,98027.62,-171.3779,23.22957
146870,5970,2020,3,17,12,744,495,186.0,-33.75,98078.69,-166.9765,23.36971
146871,5970,2020,3,17,18,756,498,189.0,-34.5,98037.56,-170.1118,23.76102
146872,5970,2020,3,18,0,768,505,192.0,-36.25,98029.69,-170.6407,21.55318
146873,5970,2020,3,19,0,798,519,199.5,-39.75,97052.38,-256.4507,25.34265
146874,5970,2020,3,19,6,807,518,201.75,-39.5,97064.69,-254.6977,26.24428
146875,5970,2020,3,19,12,818,523,204.5,-40.75,97485.88,-217.379,19.09881
146876,5971,2020,3,31,18,619,397,154.75,-9.25,100452.9,39.6785,10.65965
146877,5971,2020,4,1,12,623,396,155.75,-9.0,100587.2,51.53582,12.0571
146878,5971,2020,4,1,18,625,399,156.25,-9.75,100281.2,24.73042,12.57513
146879,5971,2020,4,2,0,628,398,157.0,-9.5,100538.9,47.76217,12.26199
146880,5971,2020,4,2,6,631,401,157.75,-10.25,99898.19,-8.406999,15.35948
146881,5971,2020,4,2,12,634,399,158.5,-9.75,100089.4,7.499597,16.55523
146882,5971,2020,4,2,18,642,403,160.5,-10.75,99775.56,-20.44378,17.20235
146883,5971,2020,4,3,0,646,405,161.5,-11.25,99687.44,-28.87325,19.39955
146884,5971,2020,4,3,6,649,409,162.25,-12.25,99180.56,-70.79396,20.47765
146885,5971,2020,4,3,12,651,412,162.75,-13.0,99424.31,-51.56783,21.6833
146886,5971,2020,4,3,18,653,415,163.25,-13.75,98804.06,-106.8225,22.26088
146887,5971,2020,4,4,0,656,416,164.0,-14.0,99118.38,-78.3286,21.81411
146888,5971,2020,4,4,6,657,418,164.25,-14.5,98619.62,-117.9191,21.83266
146889,5971,2020,4,4,12,660,418,165.0,-14.5,98829.81,-102.5624,22.59702
146890,5971,2020,4,4,18,661,420,165.25,-15.0,98442.56,-138.5383,21.9763
146891,5971,2020,4,5,0,661,422,165.25,-15.5,98795.88,-111.0691,22.82
146892,5971,2020,4,5,6,660,423,165.0,-15.75,98525.81,-133.5929,20.64725
146893,5971,2020,4,5,12,661,422,165.25,-15.5,98764.56,-113.5596,21.70311
146894,5971,2020,4,5,18,664,422,166.0,-15.5,98435.94,-139.352,21.09188
146895,5971,2020,4,6,0,667,423,166.75,-15.75,98328.56,-149.4226,21.91713
146896,5971,2020,4,6,6,670,424,167.5,-16.0,98016.44,-180.2266,23.37005
146897,5971,2020,4,6,12,675,425,168.75,-16.25,97765.75,-196.032,26.53346
146898,5971,2020,4,6,18,680,427,170.0,-16.75,97461.81,-224.8857,25.21354
146899,5971,2020,4,7,0,684,428,171.0,-17.0,97508.56,-213.2653,26.39357
146900,5971,2020,4,7,6,690,430,172.5,-17.5,97202.88,-250.9521,28.50916
146901,5971,2020,4,7,12,697,431,174.25,-17.75,97142.62,-261.4297,30.90342
146902,5971,2020,4,7,18,704,434,176.0,-18.5,97483.5,-222.8851,27.61338
146903,5971,2020,4,8,0,711,437,177.75,-19.25,97414.25,-219.7334,29.67927
146904,5971,2020,4,8,6,719,441,179.75,-20.25,97406.94,-230.4787,28.72959
146905,5971,2020,4,8,12,727,443,181.75,-20.75,97634.19,-209.6979,26.12535
146906,5971,2020,4,8,18,736,448,184.0,-22.0,97462.69,-221.3968,29.17041
146907,5971,2020,4,9,0,747,453,186.75,-23.25,97659.31,-208.9772,27.89002
146908,5971,2020,4,9,6,757,460,189.25,-25.0,97213.75,-250.5817,27.51482
146909,5971,2020,4,9,12,768,464,192.0,-26.0,97676.12,-200.0983,27.78699
146910,5971,2020,4,9,18,782,470,195.5,-27.5,97864.44,-187.9778,26.65578
146911,5971,2020,4,10,0,795,479,198.75,-29.75,97766.38,-195.1046,24.35814
146912,5971,2020,4,10,6,808,485,202.0,-31.25,98091.44,-167.3515,24.26209
146913,5971,2020,4,10,12,823,492,205.75,-33.0,98692.19,-112.9543,21.61386
146914,5971,2020,4,10,18,836,499,209.0,-34.75,99001.81,-86.02032,18.72885
146915,5972,2020,4,1,6,276,407,69.0,-11.75,100596.5,52.55877,10.95023
146916,5972,2020,4,1,12,278,408,69.5,-12.0,100257.2,22.81513,15.43091
146917,5972,2020,4,1,18,272,409,68.0,-12.25,100286.7,25.36753,16.57982
146918,5972,2020,4,2,0,276,409,69.0,-12.25,99826.94,-14.97993,19.34636
146919,5972,2020,4,2,6,282,414,70.5,-13.5,99832.44,-15.08386,19.64894
146920,5972,2020,4,2,12,283,417,70.75,-14.25,99385.44,-53.28022,20.49826
146921,5972,2020,4,2,18,287,420,71.75,-15.0,99284.31,-62.28883,21.59497
146922,5972,2020,4,3,0,290,426,72.5,-16.5,98797.44,-105.5934,20.08918
146923,5972,2020,4,3,6,292,430,73.0,-17.5,98525.31,-130.873,22.53886
146924,5972,2020,4,3,12,296,435,74.0,-18.75,98052.81,-170.7192,22.38375
146925,5972,2020,4,3,18,300,438,75.0,-19.5,98043.06,-172.1767,22.51674
146926,5972,2020,4,4,0,306,442,76.5,-20.5,97340.62,-233.8841,23.74702
146927,5972,2020,4,4,6,312,446,78.0,-21.5,97330.88,-232.7509,26.26512
146928,5972,2020,4,4,12,317,449,79.25,-22.25,96932.31,-274.122,28.76841
146929,5972,2020,4,4,18,324,453,81.0,-23.25,97478.81,-220.1769,26.80744
146930,5972,2020,4,5,0,330,455,82.5,-23.75,97373.62,-227.7357,25.19917
146931,5972,2020,4,5,6,337,458,84.25,-24.5,98159.06,-162.0461,23.28674
146932,5972,2020,4,5,12,344,459,86.0,-24.75,98748.56,-110.1447,22.41986
146933,5972,2020,4,5,18,350,461,87.5,-25.25,99109.69,-78.16442,20.75162
146934,5972,2020,4,6,0,355,464,88.75,-26.0,99310.81,-59.28501,18.15274
146935,5973,2020,4,19,12,749,179,187.25,45.25,97891.62,-175.622,18.92806
146936,5973,2020,4,19,18,750,178,187.5,45.5,97841.69,-178.8346,17.60513
146937,5973,2020,4,20,0,751,179,187.75,45.25,97867.19,-177.6822,14.37288
146938,5973,2020,4,20,6,756,181,189.0,44.75,97814.44,-181.5546,16.64146
146939,5973,2020,4,20,12,762,182,190.5,44.5,97944.06,-170.4901,17.38294
146940,5973,2020,4,20,18,774,182,193.5,44.5,97907.62,-173.7266,17.6479
146941,5973,2020,4,21,18,765,192,191.25,42.0,98484.88,-124.3573,18.62784
146942,5973,2020,4,22,0,775,187,193.75,43.25,98420.62,-131.6936,16.73441
146943,5973,2020,4,22,6,781,180,195.25,45.0,98477.38,-126.5414,15.83069
146944,5973,2020,4,22,12,782,175,195.5,46.25,98640.12,-112.1181,14.56847
146945,5973,2020,4,22,18,780,172,195.0,47.0,98777.81,-100.9091,14.01816
146946,5973,2020,4,23,0,779,172,194.75,47.0,99026.19,-80.16669,13.6663
146947,5973,2020,4,23,6,782,173,195.5,46.75,99274.5,-59.76485,12.2899
146948,5973,2020,4,23,12,786,175,196.5,46.25,99611.94,-31.60479,12.40703
146949,5973,2020,4,23,18,794,178,198.5,45.5,99910.31,-7.54173,13.42114
146950,5974,2020,5,9,18,532,331,133.0,7.25,100578.9,51.23994,13.47721
146951,5974,2020,5,10,0,529,329,132.25,7.75,100777.3,68.82153,14.72223
146952,5974,2020,5,10,6,525,327,131.25,8.25,100525.1,46.24426,13.33392
146953,5974,2020,5,10,12,522,326,130.5,8.5,100768.4,68.39056,12.18048
146954,5974,2020,5,10,18,520,324,130.0,9.0,100663.9,58.6272,11.72568
146955,5974,2020,5,11,18,520,320,130.0,10.0,100557.1,48.86834,13.2499
146956,5974,2020,5,12,0,519,317,129.75,10.75,100802.4,70.26711,13.43973
146957,5974,2020,5,12,6,516,313,129.0,11.75,100555.7,48.50678,13.97517
146958,5974,2020,5,12,12,515,313,128.75,11.75,100853.2,75.15345,11.18492
146959,5974,2020,5,12,18,516,311,129.0,12.25,100554.2,48.7555,15.22835
146960,5974,2020,5,13,0,515,313,128.75,11.75,100803.3,70.92609,13.47934
146961,5974,2020,5,13,6,513,311,128.25,12.25,100438.6,39.29467,13.90734
146962,5974,2020,5,13,12,511,312,127.75,12.0,100551.0,48.69764,13.39443
146963,5974,2020,5,13,18,507,311,126.75,12.25,100304.8,26.65518,15.0766
146964,5974,2020,5,14,0,505,312,126.25,12.0,100365.1,32.04504,15.53941
146965,5974,2020,5,14,6,502,311,125.5,12.25,100041.5,3.227783,18.45889
146966,5974,2020,5,14,12,497,311,124.25,12.25,100275.6,23.16805,17.63949
146967,5974,2020,5,14,18,494,309,123.5,12.75,100137.2,11.86247,16.13517
146968,5974,2020,5,15,0,490,308,122.5,13.0,100265.7,23.04513,15.31574
146969,5974,2020,5,15,6,487,305,121.75,13.75,100038.8,3.122437,16.59878
146970,5974,2020,5,15,12,484,302,121.0,14.5,100338.5,29.52837,15.23123
146971,5974,2020,5,16,12,479,284,119.75,19.0,100276.0,24.2836,14.12889
146972,5975,2020,5,15,18,346,318,86.5,10.5,100016.1,0.8721867,13.43606
146973,5975,2020,5,16,0,344,319,86.0,10.25,99679.5,-27.65474,14.12772
146974,5975,2020,5,16,6,343,319,85.75,10.25,99617.69,-32.97511,14.94392
146975,5975,2020,5,16,12,343,318,85.75,10.5,98940.25,-92.82903,17.32528
146976,5975,2020,5,16,18,344,317,86.0,10.75,98764.62,-109.5349,20.92519
146977,5975,2020,5,17,0,344,316,86.0,11.0,97966.12,-180.973,25.96391
146978,5975,2020,5,17,6,346,314,86.5,11.5,97747.06,-201.3198,25.76071
146979,5975,2020,5,17,12,345,311,86.25,12.25,97436.38,-227.3509,25.4984
146980,5975,2020,5,17,18,346,309,86.5,12.75,97394.81,-231.8936,25.258
146981,5975,2020,5,18,0,345,308,86.25,13.0,96712.12,-294.1604,27.1008
146982,5975,2020,5,18,6,345,305,86.25,13.75,96608.12,-305.1104,27.24416
146983,5975,2020,5,18,12,345,304,86.25,14.0,95933.75,-366.2542,29.22627
146984,5975,2020,5,18,18,346,301,86.5,14.75,95818.94,-369.9833,29.46749
146985,5975,2020,5,19,0,347,297,86.75,15.75,94989.69,-456.5307,31.25516
146986,5975,2020,5,19,6,347,293,86.75,16.75,94649.06,-486.2417,33.12751
146987,5975,2020,5,19,12,348,291,87.0,17.25,95151.25,-438.0359,34.60141
146988,5975,2020,5,19,18,349,287,87.25,18.25,95924.56,-365.7552,32.68273
146989,5975,2020,5,20,0,350,283,87.5,19.25,96117.62,-340.6939,29.00402
146990,5975,2020,5,20,6,351,277,87.75,20.75,96707.25,-291.8275,27.09933
146991,5975,2020,5,20,12,353,272,88.25,22.0,97045.06,-262.0054,24.3504
146992,5975,2020,5,20,18,354,267,88.5,23.25,98162.75,-158.9406,18.54084
146993,5975,2020,5,21,0,354,264,88.5,24.0,98672.62,-114.2787,11.45273
146994,5975,2020,5,21,6,354,262,88.5,24.5,99384.94,-53.31454,9.779525
146995,5975,2020,5,21,12,354,262,88.5,24.5,99602.81,-34.43951,8.267497
146996,5975,2020,5,21,18,355,262,88.75,24.5,100035.9,2.696945,6.499104
146997,5976,2020,5,16,18,1124,248,281.0,28.0,100909.9,79.59612,15.01911
146998,5976,2020,5,17,0,1128,245,282.0,28.75,100913.4,79.46277,12.80831
146999,5976,2020,5,17,6,1128,241,282.0,29.75,100922.6,80.2933,13.21597
147000,5976,2020,5,17,12,1130,238,282.5,30.5,100880.1,76.61185,13.47854
147001,5976,2020,5,17,18,1130,236,282.5,31.0,100892.6,77.89233,13.47618
147002,5976,2020,5,18,0,1132,232,283.0,32.0,100605.6,52.59033,14.59219
147003,5976,2020,5,18,6,1133,228,283.25,33.0,100507.8,44.27792,16.13077
147004,5976,2020,5,18,12,1138,223,284.5,34.25,100222.0,18.74838,16.0628
147005,5976,2020,5,18,18,1140,218,285.0,35.5,100006.7,0.799069,18.28333
147006,5976,2020,5,19,0,1149,215,287.25,36.25,100058.7,4.261834,18.75911
147007,5976,2020,5,19,6,1155,212,288.75,37.0,99885.56,-10.33703,20.62529
147008,5976,2020,5,19,12,1162,212,290.5,37.0,99953.75,-4.243916,22.66124
147009,5976,2020,5,19,18,1168,213,292.0,36.75,100026.1,2.109216,22.26877
147010,5976,2020,5,20,0,1174,215,293.5,36.25,100372.4,31.32446,22.58544
147011,5977,2020,5,20,6,370,383,92.5,-5.75,100170.8,15.43546,16.62028
147012,5977,2020,5,20,12,373,385,93.25,-6.25,100078.8,5.769782,16.74077
147013,5977,2020,5,21,0,377,395,94.25,-8.75,100146.6,12.64534,14.19597
147014,5977,2020,5,21,6,376,400,94.0,-10.0,100225.7,19.95254,16.49265
147015,5977,2020,5,21,12,371,392,92.75,-8.0,100061.3,5.392297,18.32138
147016,5977,2020,5,21,18,376,396,94.0,-9.0,100081.4,6.952806,17.55807
147017,5977,2020,5,22,0,378,401,94.5,-10.25,100052.2,4.745237,16.73588
147018,5977,2020,5,22,6,380,406,95.0,-11.5,100153.1,13.53967,16.02696
147019,5977,2020,5,22,12,383,414,95.75,-13.5,100047.8,3.92377,13.83037
147020,5977,2020,5,22,18,384,417,96.0,-14.25,100123.8,10.68226,13.79048
147021,5977,2020,5,23,6,398,433,99.5,-18.25,99668.94,-30.19678,15.60439
147022,5977,2020,5,23,12,405,436,101.25,-19.0,99641.25,-30.13029,20.08594
147023,5977,2020,5,23,18,417,441,104.25,-20.25,99510.62,-44.17606,21.00542
147024,5977,2020,5,24,0,429,448,107.25,-22.0,99746.88,-21.42027,20.84043
147025,5978,2020,5,29,6,218,294,54.5,16.5,100228.9,20.14327,15.04614
147026,5978,2020,5,29,12,220,293,55.0,16.75,99741.0,-23.58045,16.31994
147027,5978,2020,5,29,18,217,293,54.25,16.75,99822.81,-15.73928,15.56839
147028,5978,2020,5,30,0,218,291,54.5,17.25,99581.31,-38.98485,16.74965
147029,5978,2020,5,30,6,217,289,54.25,17.75,99714.06,-26.37296,16.45167
147030,5978,2020,5,30,12,217,288,54.25,18.0,99123.12,-78.83895,19.87152
147031,5978,2020,5,30,18,216,287,54.0,18.25,99113.5,-77.66589,20.23614
147032,5978,2020,5,31,0,214,288,53.5,18.0,98550.5,-132.2228,22.71036
147033,5978,2020,5,31,6,213,289,53.25,17.75,99501.38,-45.38975,17.71099
147034,5978,2020,5,31,12,211,290,52.75,17.5,99545.88,-40.51139,14.88755
147035,5978,2020,5,31,18,207,291,51.75,17.25,99808.0,-15.45059,16.14347
147036,5978,2020,6,1,0,204,294,51.0,16.5,99561.06,-41.27684,16.49792
147037,5978,2020,6,1,6,201,296,50.25,16.0,100162.2,12.03252,12.07227
147038,5979,2020,6,1,6,286,301,71.5,14.75,100557.9,49.7364,15.08636
147039,5979,2020,6,1,12,283,302,70.75,14.5,100212.5,17.69798,13.38239
147040,5979,2020,6,1,18,284,304,71.0,14.0,100279.2,23.72012,14.89054
147041,5979,2020,6,2,0,286,301,71.5,14.75,99849.19,-13.18855,14.6955
147042,5979,2020,6,2,6,285,297,71.25,15.75,99682.19,-30.71361,17.40774
147043,5979,2020,6,2,12,286,297,71.5,15.75,99257.12,-67.34523,19.77315
147044,5979,2020,6,2,18,288,293,72.0,16.75,99220.0,-66.39059,19.08472
147045,5979,2020,6,3,0,289,291,72.25,17.25,98776.0,-106.4153,19.7024
147046,5979,2020,6,3,6,291,288,72.75,18.0,98940.19,-97.35323,19.68203
147047,5979,2020,6,3,12,294,283,73.5,19.25,99088.44,-79.25108,14.80867
147048,5979,2020,6,3,18,298,280,74.5,20.0,99689.44,-27.58625,12.00229
147049,5979,2020,6,4,0,304,276,76.0,21.0,99620.06,-33.71002,8.98331
147050,5979,2020,6,4,6,309,271,77.25,22.25,99984.44,-1.47888,9.262515
147051,5979,2020,6,4,12,315,268,78.75,23.0,99846.0,-13.27488,6.768301
147052,5979,2020,6,4,18,320,264,80.0,24.0,100052.1,4.515481,7.305052
147053,5979,2020,6,5,0,328,260,82.0,25.0,99983.19,-1.66802,6.126799
147054,5979,2020,6,5,12,355,243,88.75,29.25,99982.94,-3.316928,4.669272
147055,5980,2020,6,1,18,1071,286,267.75,18.5,100824.2,72.72623,11.75959
147056,5980,2020,6,2,0,1073,282,268.25,19.5,100610.4,54.00055,13.12702
147057,5980,2020,6,2,6,1069,280,267.25,20.0,100476.3,40.7186,17.43486
147058,5980,2020,6,2,12,1069,283,267.25,19.25,100284.9,24.99676,14.96676
147059,5980,2020,6,2,18,1071,283,267.75,19.25,100208.0,19.47841,15.15084
147060,5980,2020,6,3,0,1071,283,267.75,19.25,100078.8,8.097953,14.85535
147061,5980,2020,6,3,6,1071,283,267.75,19.25,100061.2,7.042797,18.06299
147062,5980,2020,6,3,12,1071,285,267.75,18.75,99793.94,-18.12723,17.79341
147063,5980,2020,6,3,18,1072,286,268.0,18.5,99894.44,-10.30796,14.72255
147064,5980,2020,6,4,0,1073,286,268.25,18.5,99753.06,-22.59891,14.70498
147065,5980,2020,6,4,6,1073,287,268.25,18.25,100060.4,4.10216,14.79564
147066,5980,2020,6,4,12,1073,288,268.25,18.0,100079.0,6.144081,11.64763
147067,5980,2020,6,4,18,1075,289,268.75,17.75,100310.6,26.15157,10.70843
147068,5980,2020,6,5,0,1078,290,269.5,17.5,100236.9,20.29936,9.535073
147069,5980,2020,6,5,6,1078,284,269.5,19.0,100383.4,33.14977,11.72889
147070,5980,2020,6,5,12,1080,282,270.0,19.5,100249.9,21.73404,10.24217
147071,5980,2020,6,5,18,1081,275,270.25,21.25,100172.6,15.38529,15.07268
147072,5980,2020,6,6,0,1082,273,270.5,21.75,100025.5,2.234247,16.5992
147073,5980,2020,6,6,6,1078,269,269.5,22.75,99877.12,-10.99683,18.31052
147074,5980,2020,6,6,12,1081,265,270.25,23.75,99625.31,-32.2837,17.06502
147075,5980,2020,6,6,18,1081,260,270.25,25.0,99715.44,-24.90204,17.72833
147076,5980,2020,6,7,0,1080,257,270.0,25.75,99407.5,-51.33752,16.8984
147077,5980,2020,6,7,6,1081,253,270.25,26.75,99525.81,-41.3071,19.17483
147078,5980,2020,6,7,12,1081,248,270.25,28.0,99363.5,-55.41658,18.47438
147079,5980,2020,6,7,18,1082,246,270.5,28.5,99439.44,-48.82414,20.19334
147080,5980,2020,6,8,0,1080,242,270.0,29.5,99448.75,-47.96126,17.5682
147081,5980,2020,6,8,6,1077,237,269.25,30.75,99557.62,-38.27448,16.3674
147082,5980,2020,6,8,12,1074,231,268.5,32.25,99453.25,-47.41733,10.04112
147083,5980,2020,6,8,18,1073,228,268.25,33.0,99646.5,-30.52131,8.732314
147084,5980,2020,6,9,0,1072,222,268.0,34.5,99516.5,-41.82634,9.079283
147085,5980,2020,6,9,6,1072,217,268.0,35.75,99584.81,-35.8268,10.10671
147086,5980,2020,6,9,12,1072,208,268.0,38.0,99397.81,-51.70983,9.306282
147087,5980,2020,6,9,18,1077,200,269.25,40.0,99354.5,-55.71296,10.97882
147088,5980,2020,6,10,0,1077,190,269.25,42.5,98887.88,-95.89114,9.94508
147089,5980,2020,6,10,6,1084,182,271.0,44.5,98585.31,-122.9911,17.12099
